S.No.,Acc.No.,Title,Author,Publiser/Year,Bill No,Date,Titles,Vol,Branch,Cost,Remarks,Publisher/Year
,2627,"Pulse, Digital and Switch Waveforms",Millman,": TMH, 1998",,,,,,,,
,2628,"Pulse, Digital and Switch Waveforms",Millman,": TMH, 1998",,,,,,,,
,2629,"Pulse, Digital and Switch Waveforms",Millman,": TMH, 1998",,,,,,,,
,2630,"Pulse, Digital and Switch Waveforms",Millman,": TMH, 1998",,,,,,,,
,2631,"Pulse, Digital and Switch Waveforms",Millman,": TMH, 1998",,,,,,,,
,2632,"Pulse, Digital and Switch Waveforms",Millman,": TMH, 1998",,,,,,,,
,2633,Electric Machanics,Nagarath,": TMH, 1998",8225,21-11-2000,T,5.0,B.Tech,215,,
,2634,Electric Machanics,Nagarath,": TMH, 1998",,,,,,,,
,2635,Electric Machanics,Nagarath,": TMH, 1998",,,,,,,,
,2636,Electric Machanics,Nagarath,": TMH, 1998",,,,,,,,
,2637,Electric Machanics,Nagarath,": TMH, 1998",,,,,,,,
,2638,Manufacturing Technology,P.N.Rao,": TMH, 1998",8225,21-11-2000,T,10.0,B.Tech,195,,
,2639,Manufacturing Technology,P.N.Rao,": TMH, 1998",,,,,,,,
,2640,Manufacturing Technology,P.N.Rao,": TMH, 1998",,,,,,,,
,2641,Manufacturing Technology,P.N.Rao,": TMH, 1998",,,,,,,,
,2642,Manufacturing Technology,P.N.Rao,": TMH, 1998",,,,,,,,
,2643,Manufacturing Technology,P.N.Rao,": TMH, 1998",,,,,,,,
,2644,Manufacturing Technology,P.N.Rao,": TMH, 1998",,,,,,,,
,2645,Manufacturing Technology,P.N.Rao,": TMH, 1998",,,,,,,,
,2646,Manufacturing Technology,P.N.Rao,": TMH, 1998",,,,,,,,
,2647,Manufacturing Technology,P.N.Rao,": TMH, 1998",,,,,,,,
,2648,Communication Systems,Haykin,": JOHN, 1998",8225,21-11-2000,T,2.0,B.Tech,425,,
,2649,Communication Systems,Haykin,": JOHN, 1998",,,,,,,,
,2650,Linear Systems,Flynin,": JOHN, 1998",2129,25-11-2000,T,1.0,B.Tech,200,,
,2651,Signals and Systems,B.P.Lathi,": JOHN, 1998",2129,25-11-2000,T,2.0,B.Tech,315,,
,2652,Signals and Systems,B.P.Lathi,": JOHN, 1998",,,,,,,,
,2653,Electrical Technology,Hugles,": AWE, 1998",8306,06-12-2000,T,2.0,B.Tech,295,,
,2654,Electrical Technology,Hugles,": AWE, 1998",,,,,,,,
,2655,Communication Systems,Carlson,": MGH, 1998",8306,06-12-2000,T,2.0,B.Tech,431,,
,2656,Communication Systems,Carlson,": MGH, 1998",,,,,,,,
,2657,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 1998",8306,06-12-2000,T,2.0,B.Tech,770,,
,2658,"Probability, Random Variables & Random Signals Pri",Peebles,": TMH, 1998",,,,,,,,
,2659,Theory of Machines and Mechanisms,Shigley,": TMH, 1998",8306,06-12-2000,T,2.0,B.Tech,625,,
,2660,Theory of Machines and Mechanisms,Shigley,": TMH, 1998",,,,,,,,
,2661,Integrated Circuits,Botker,": KHANNA, 1998",8306,06-12-2000,T,2.0,B.Tech,185,,
,2662,Integrated Circuits,Botker,": KHANNA, 1998",,,,,,,,
,2663,Higher Engineering Mathematics,B.S.Grewal,": KHANNA, 1998",8306,06-12-2000,T,2.0,B.Tech,225,,
,2664,Higher Engineering Mathematics,B.S.Grewal,": KHANNA, 1998",,,,,,,,
,2665,Electronic Devices and Circuits Vo. 1,G.K.Mittal,": KHANNA, 1998",8306,06-12-2000,T,5.0,B.Tech,170,,
,2666,Electronic Devices and Circuits Vo. 1,G.K.Mittal,": KHANNA, 1998",,,,,,,,
,2667,Electronic Devices and Circuits Vo. 1,G.K.Mittal,": KHANNA, 1998",,,,,,,,
,2668,Electronic Devices and Circuits Vo. 1,G.K.Mittal,": KHANNA, 1998",,,,,,,,
,2669,Electronic Devices and Circuits Vo. 1,G.K.Mittal,": KHANNA, 1998",,,,,,,,
,2670,Thermal Engineering,Rajput,": LAXMI, 1998",8306,06-12-2000,T,2.0,B.Tech,435,,
,2671,Thermal Engineering,Rajput,": LAXMI, 1998",,,,,,,,
,2672,Mechanism and Machine Theory,Dukkipati,": NEWAGE, 1998",8306,06-12-2000,T,2.0,B.Tech,210,,
,2673,Mechanism and Machine Theory,Dukkipati,": NEWAGE, 1998",,,,,,,,
,2674,Stastical Theory of Communication,Xavier,": NEWAGE, 1998",8306,06-12-2000,T,2.0,B.Tech,225,,
,2675,Stastical Theory of Communication,Xavier,": NEWAGE, 1998",,,,,,,,
,2676,OP-AMPS and Linear Integrated Circuits,Gayakwad,": PRENTICE, 1998",8306,06-12-2000,T,1.0,B.Tech,195,,
,2677,Theory of Machines,Khurmi,": SCHAND, 1998",8306,06-12-2000,T,5.0,B.Tech,240,,
,2678,Theory of Machines,Khurmi,": SCHAND, 1998",,,,,,,,
,2679,Theory of Machines,Khurmi,": SCHAND, 1998",,,,,,,,
,2680,Theory of Machines,Khurmi,": SCHAND, 1998",,,,,,,,
,2681,Theory of Machines,Khurmi,": SCHAND, 1998",,,,,,,,
,2682,Strength of Materials,Khurmi,": SCHAND, 1998",8306,06-12-2000,T,2.0,B.Tech,135,,
,2683,Strength of Materials,Khurmi,": SCHAND, 1998",,,,,,,,
,2684,Engineering Electromagnetics,Hayt,": TMH, 1998",8306,06-12-2000,T,2.0,B.Tech,175,,
,2685,Engineering Electromagnetics,Hayt,": TMH, 1998",,,,,,,,
,2686,Electronic  Communication Systems,Kennedy,": TMH, 1998",8306,06-12-2000,T,2.0,B.Tech,260,,
,2687,Electronic  Communication Systems,Kennedy,": TMH, 1998",,,,,,,,
,2688,Introduction to Electrical Engineering,Naidu,": TMH, 1998",8306,06-12-2000,T,5.0,B.Tech,175,,
,2689,Introduction to Electrical Engineering,Naidu,": TMH, 1998",,,,,,,,
,2690,Introduction to Electrical Engineering,Naidu,": TMH, 1998",,,,,,,,
,2691,Introduction to Electrical Engineering,Naidu,": TMH, 1998",,,,,,,,
,2692,Introduction to Electrical Engineering,Naidu,": TMH, 1998",,,,,,,,
,2693,Principles of Communication Systems,Taub,": TMH, 1998",8306,06-12-2000,T,2.0,B.Tech,225,,
,2694,Principles of Communication Systems,Taub,": TMH, 1998",,,,,,,,
,2695,GENERAL KNOWLEDGE  VOL 1,Test,": DIAM, 1998",95080,09-01-2001,T,1.0,B.Tech,35,,
,2696,GENERAL KNOWLEDGE  VOL 2,Test,": DIAM, 1998",95080,09-01-2001,T,1.0,B.Tech,35,,
,2697,GENERAL KNOWLEDGE  VOL 3,Test,": DOLP, 1998",95080,09-01-2001,T,1.0,B.Tech,35,,
,2698,GENERAL KNOWLEDGE  VOL 4,Test,": DOLP, 1998",95080,09-01-2001,T,1.0,B.Tech,35,,
,2699,GENERAL KNOWLEDGE  VOL 5,Test,": DOLP, 1998",95080,09-01-2001,T,1.0,B.Tech,35,,
,2700,GENERAL KNOWLEDGE  VOL 6,Test,": DOLP, 1998",95080,09-01-2001,T,1.0,B.Tech,35,,
,2701,Scientific English,Day,": UNIVERS, 1998",5245,16-01-2001,T,1.0,B.Tech,125,,
,2702,Best Science writing,Test,": UNIVERS, 1998",5245,16-01-2001,T,1.0,B.Tech,150,,
,2703,Effective Presentation,Jay,": UNIVERS, 1998",5245,16-01-2001,T,1.0,B.Tech,195,,
,2704,Primer of  Mathematical Writing,Krantz,": UNIVERS, 1998",5245,16-01-2001,T,1.0,B.Tech,145,,
,2705,Tough Talking,Martin,": UNIVERS, 1998",5245,16-01-2001,T,1.0,B.Tech,210,,
,2706,Tricky Business Letters,Waintight,": UNIVERS, 1998",5245,16-01-2001,T,1.0,B.Tech,175,,
,2707,100 writing Remedies,Weiss,": UNIVERS, 1998",5245,16-01-2001,T,1.0,B.Tech,150,,
,2708,Strategic Communictions Management,White,": UNIVERS, 1998",5245,16-01-2001,T,1.0,B.Tech,375,,
,2709,How to Edit Technical Documents,Bush,": UNIVERS, 1998",5245,16-01-2001,T,1.0,B.Tech,150,,
,2710,Structures and Strategies,Davis,": UNIVERS, 1998",5245,16-01-2001,T,1.0,B.Tech,225,,
,2711,Asking Questions,Mckay,": UNIVERS, 1998",5245,16-01-2001,T,1.0,B.Tech,80,,
,2712,Assertiveness,Gillen,": UNIVERS, 1998",5246,16-01-2001,T,1.0,B.Tech,80,,
,2713,Body Language at work,Furnham,": UNIVERS, 1998",5246,16-01-2001,T,1.0,B.Tech,80,,
,2714,Conquer your Stress,Cooper,": UNIVERS, 1998",5246,16-01-2001,T,9.0,B.Tech,80,,
,2715,Conquer your Stress,Cooper,": UNIVERS, 1998",,,,,,,,
,2716,Conquer your Stress,Cooper,": UNIVERS, 1998",,,,,,,,
,2717,Conquer your Stress,Cooper,": UNIVERS, 1998",,,,,,,,
,2718,Conquer your Stress,Cooper,": UNIVERS, 1998",,,,,,,,
,2719,Conquer your Stress,Cooper,": UNIVERS, 1998",,,,,,,,
,2720,Conquer your Stress,Cooper,": UNIVERS, 1998",,,,,,,,
,2721,Conquer your Stress,Cooper,": UNIVERS, 1998",,,,,,,,
,2722,Conquer your Stress,Cooper,": UNIVERS, 1998",,,,,,,,
,2723,Listening Skills,Mackay,": UNIVERS, 1998",5247,16-01-2001,T,1.0,B.Tech,80,,
,2724,Making Meetings work,Forsyth,": UNIVERS, 1998",5247,16-01-2001,T,1.0,B.Tech,80,,
,2725,Managing for the First Time,Mill,": UNIVERS, 1998",5247,16-01-2001,T,1.0,B.Tech,80,,
,2726,Managing your Time,Maitland,": UNIVERS, 1998",5247,16-01-2001,T,2.0,B.Tech,80,,
,2727,Motivating People,Maitland,": UNIVERS, 1998",,,,,,,,
,2728,Negotiating Persuading and Influencing,Fowler,": UNIVERS, 1998",5247,16-01-2001,T,1.0,B.Tech,80,,
,2729,Persuasive Reports and Proposals,Leigh,": UNIVERS, 1998",5247,16-01-2001,T,1.0,B.Tech,80,,
,2730,Presentation Skills,Siddons,": UNIVERS, 1998",5247,16-01-2001,T,1.0,B.Tech,80,,
,2731,Telephone Skills,Forsyth,": UNIVERS, 1998",5247,16-01-2001,T,1.0,B.Tech,80,,
,2732,The appraisal disucssion,Gillen,": UNIVERS, 1998",5247,16-01-2001,T,1.0,B.Tech,80,,
,2733,The disciplinary interview,Fowler,": UNIVERS, 1998",5247,16-01-2001,T,1.0,B.Tech,80,,
,2734,The manager as coach and mentor,Parsloe,": UNIVERS, 1998",5248,16-01-2001,T,1.0,B.Tech,80,,
,2735,The Selection Interview,Hackett,": UNIVERS, 1998",5248,16-01-2001,T,1.0,B.Tech,80,,
,2736,Transforming your workplace,Bell,": UNIVERS, 1998",5248,16-01-2001,T,1.0,B.Tech,80,,
,2737,Working in Teams,Hardingham,": UNIVERS, 1998",5248,16-01-2001,T,1.0,B.Tech,80,,
,2738,Writing Job descriptions,Fowler,": UNIVERS, 1998",5248,16-01-2001,T,1.0,B.Tech,80,,
,2739,Techniques of Problem Solving,Krantz,": UNIVERS, 1998",5248,16-01-2001,T,1.0,B.Tech,290,,
,2740,Communications and Broadcasting,Henderson,": UNIVERS, 1998",5248,16-01-2001,T,1.0,B.Tech,125,,
,2741,Turning the World Inside out,Ehrlich,": UNIVERS, 1998",5248,16-01-2001,T,1.0,B.Tech,175,,
,2742,Invention by Design,Petroski,": UNIVERS, 1998",5248,16-01-2001,T,1.0,B.Tech,195,,
,2743,Graphical Methods in Structural Analysis,Prasad Rao D.S.,": UNIVERS, 1998",5248,16-01-2001,T,1.0,B.Tech,125,,
,2744,Why Toast lands gelly,Ehrliah,": UNIVERS, 1998",5248,16-01-2001,T,1.0,B.Tech,175,,
,2745,Remote Sensing and its applications,Narayan L.R.A,": UNIVERS, 1998",5249,16-01-2001,T,1.0,B.Tech,275,,
,2746,All about Intelligence,Howard,": UNIVERS, 1998",5249,16-01-2001,T,1.0,B.Tech,205,,
,2747,Optical Communiction,Mukunda Rao.M,": UNIVERS, 1998",5249,16-01-2001,T,1.0,B.Tech,225,,
,2748,Strength of Materials(Practical),Prakash Rao D.S.,": UNIVERS, 1998",5249,16-01-2001,T,1.0,B.Tech,250,,
,2749,Computer Laboratory Referral,Jagadeesh & Co.,": UNIVERS, 1998",5249,16-01-2001,T,1.0,B.Tech,175,,
,2750,Introduction to Metallurgy,Cottrell,": UNIVERS, 1998",5249,16-01-2001,T,1.0,B.Tech,325,,
,2751,Text Book of Heat Transfer,Sukhatme,": UNIVERS, 1998",5249,16-01-2001,T,1.0,B.Tech,160,,
,2752,Fuels and Combustion,Sarkar.S,": ORIENT, 1998",5249,16-01-2001,T,1.0,B.Tech,175,,
,2753,Generation Distribution and Utilization of Electri,Wadhwa C.L.,": NEWAGE, 1998",8301,18-01-2000,T,5.0,B.Tech,175,,
,2754,Generation Distribution and Utilization of Electri,Wadhwa C.L.,": NEWAGE, 1998",,,,,,,,
,2755,Generation Distribution and Utilization of Electri,Wadhwa C.L.,": NEWAGE, 1998",,,,,,,,
,2756,Generation Distribution and Utilization of Electri,Wadhwa C.L.,": NEWAGE, 1998",,,,,,,,
,2757,Generation Distribution and Utilization of Electri,Wadhwa C.L.,": NEWAGE, 1998",,,,,,,,
,2758,Complex Variables and Applications,Brown - Chirchil,": TMH, 1998",8301,18-01-2000,T,5.0,B.Tech,624.19,,
,2759,Complex Variables and Applications,Brown - Chirchil,": TMH, 1998",,,,,,,,
,2760,Complex Variables and Applications,Brown - Chirchil,": TMH, 1998",,,,,,,,
,2761,Complex Variables and Applications,Brown - Chirchil,": TMH, 1998",,,,,,,,
,2762,Complex Variables and Applications,Brown - Chirchil,": TMH, 1998",,,,,,,,
,2763,Principles of Power Systems,Mehta V.K.,": SCHAND, 1998",8301,18-01-2000,T,5.0,B.Tech,130,,
,2764,Principles of Power Systems,Mehta V.K.,": SCHAND, 1998",,,,,,,,
,2765,Principles of Power Systems,Mehta V.K.,": SCHAND, 1998",,,,,,,,
,2766,Principles of Power Systems,Mehta V.K.,": SCHAND, 1998",,,,,,,,
,2767,Principles of Power Systems,Mehta V.K.,": SCHAND, 1998",,,,,,,,
,2768,Text Book of Engineering Mathematics,Iyengar,": SCHAND, 1998",8301,18-01-2000,T,11.0,B.Tech,110,,
,2769,Text Book of Engineering Mathematics,Iyengar,": SCHAND, 1998",,,,,,,,
,2770,Text Book of Engineering Mathematics,Iyengar,": SCHAND, 1998",,,,,,,,
,2771,Text Book of Engineering Mathematics,Iyengar,": SCHAND, 1998",,,,,,,,
,2772,Text Book of Engineering Mathematics,Iyengar,": SCHAND, 1998",,,,,,,,
,2773,Text Book of Engineering Mathematics,Iyengar,": SCHAND, 1998",,,,,,,,
,2774,Text Book of Engineering Mathematics,Iyengar,": SCHAND, 1998",,,,,,,,
,2775,Text Book of Engineering Mathematics,Iyengar,": SCHAND, 1998",,,,,,,,
,2776,Text Book of Engineering Mathematics,Iyengar,": SCHAND, 1998",,,,,,,,
,2777,Text Book of Engineering Mathematics,Iyengar,": SCHAND, 1998",,,,,,,,
,2778,Text Book of Engineering Mathematics,Iyengar,": SCHAND, 1998",,,,,,,,
,2779,Text Book of Vector Calculus,Shantinarayan,": SCHAND, 1998",8301,18-01-2000,T,4.0,B.Tech,60,,
,2780,Text Book of Vector Calculus,Shantinarayan,": SCHAND, 1998",,,,,,,,
,2781,Text Book of Vector Calculus,Shantinarayan,": SCHAND, 1998",,,,,,,,
,2782,Text Book of Vector Calculus,Shantinarayan,": SCHAND, 1998",,,,,,,,
,2783,Principles of Electrical Engineering and Electroni,Mehta  V.K.,": SCHAND, 1998",8301,18-01-2000,T,5.0,B.Tech,190,,
,2784,Principles of Electrical Engineering and Electroni,Mehta  V.K.,": SCHAND, 1998",,,,,,,,
,2785,Principles of Electrical Engineering and Electroni,Mehta  V.K.,": SCHAND, 1998",,,,,,,,
,2786,Principles of Electrical Engineering and Electroni,Mehta  V.K.,": SCHAND, 1998",,,,,,,,
,2787,Principles of Electrical Engineering and Electroni,Mehta  V.K.,": SCHAND, 1998",,,,,,,,
,2788,Operations Research,Gupta,": SCHAND, 1998",8301,18-01-2000,T,5.0,B.Tech,175,,
,2789,Operations Research,Gupta,": SCHAND, 1998",,,,,,,,
,2790,Operations Research,Gupta,": SCHAND, 1998",,,,,,,,
,2791,Operations Research,Gupta,": SCHAND, 1998",,,,,,,,
,2792,Operations Research,Gupta,": SCHAND, 1998",,,,,,,,
,2793,Foundations of Electronic Devices,Satyam,": NEWAGE, 1998",8301,18-01-2000,T,5.0,B.Tech,135,,
,2794,Foundations of Electronic Devices,Satyam,": NEWAGE, 1998",,,,,,,,
,2795,Foundations of Electronic Devices,Satyam,": NEWAGE, 1998",,,,,,,,
,2796,Foundations of Electronic Devices,Satyam,": NEWAGE, 1998",,,,,,,,
,2797,Foundations of Electronic Devices,Satyam,": NEWAGE, 1998",,,,,,,,
,2798,Basic Electrical Engineering,Mehta,": SCHAND, 1998",8301,18-01-2000,T,2.0,B.Tech,140,,
,2799,Basic Electrical Engineering,Mehta,": SCHAND, 1998",,,,,,,,
,2800,Fundamentals of Electrical &Electronics Engg,Thyagarajan,": SCITECH, 1998",8301,18-01-2000,T,3.0,B.Tech,169,,
,2801,Basic Electrical Engineering,Mehta - Rohit,": SCHAND, 1998",,,,,,,,
,2802,Basic Electrical Engineering,Mehta - Rohit,": SCHAND, 1998",,,,,,,,
,2803,Object - Oriented Programming in C++,Barkakati,": PRENTICE, 1998",8301,18-01-2000,T,5.0,B.Tech,195,,
,2804,Object - Oriented Programming in C++,Barkakati,": PRENTICE, 1998",,,,,,,,
,2805,Object - Oriented Programming in C++,Barkakati,": PRENTICE, 1998",,,,,,,,
,2806,Object - Oriented Programming in C++,Barkakati,": PRENTICE, 1998",,,,,,,,
,2807,Object - Oriented Programming in C++,Barkakati,": PRENTICE, 1998",,,,,,,,
,2808,Text Book of Electrical Technology,Theraja B.L.,": SCHAND, 1998",8301,18-01-2000,T,5.0,B.Tech,160,,
,2809,Text Book of Electrical Technology,Theraja B.L.,": SCHAND, 1998",,,,,,,,
,2810,Text Book of Electrical Technology,Theraja B.L.,": SCHAND, 1998",,,,,,,,
,2811,Text Book of Electrical Technology,Theraja B.L.,": SCHAND, 1998",,,,,,,,
,2812,Text Book of Electrical Technology,Theraja B.L.,": SCHAND, 1998",,,,,,,,
,2813,Semiconductor Electronics,Sharma,": NEWAGE, 1998",8301,18-01-2000,T,5.0,B.Tech,180,,
,2814,Semiconductor Electronics,Sharma,": NEWAGE, 1998",,,,,,,,
,2815,Semiconductor Electronics,Sharma,": NEWAGE, 1998",,,,,,,,
,2816,Semiconductor Electronics,Sharma,": NEWAGE, 1998",,,,,,,,
,2817,Semiconductor Electronics,Sharma,": NEWAGE, 1998",,,,,,,,
,2818,Electrical Machines,Bhatt,": TMH, 1998",8301,18-01-2000,T,5.0,B.Tech,135,,
,2819,Electrical Machines,Bhatt,": TMH, 1998",,,,,,,,
,2820,Electrical Machines,Bhatt,": TMH, 1998",,,,,,,,
,2821,Electrical Machines,Bhatt,": TMH, 1998",,,,,,,,
,2822,Electrical Machines,Bhatt,": TMH, 1998",,,,,,,,
,2823,Metal Casting,Rama Rao,": NEWAGE, 1998",8301,18-01-2000,T,5.0,B.Tech,195,,
,2824,Metal Casting,Rama Rao,": NEWAGE, 1998",,,,,,,,
,2825,Metal Casting,Rama Rao,": NEWAGE, 1998",,,,,,,,
,2826,Metal Casting,Rama Rao,": NEWAGE, 1998",,,,,,,,
,2827,Metal Casting,Rama Rao,": NEWAGE, 1998",,,,,,,,
,2828,Introduction to automata theory languages & comput,Hopcroft,": NAROSA, 1998",8301,18-01-2000,T,5.0,B.Tech,190,,
,2829,Introduction to automata theory languages & comput,Hopcroft,": NAROSA, 1998",,,,,,,,
,2830,Introduction to automata theory languages & comput,Hopcroft,": NAROSA, 1998",,,,,,,,
,2831,Introduction to automata theory languages & comput,Hopcroft,": NAROSA, 1998",,,,,,,,
,2832,Introduction to automata theory languages & comput,Hopcroft,": NAROSA, 1998",,,,,,,,
,2833,Digital systems,Tocci,": PRENTICE, 1998",8301,18-01-2000,T,5.0,B.Tech,295,,
,2834,Digital systems,Tocci,": PRENTICE, 1998",,,,,,,,
,2835,Digital systems,Tocci,": PRENTICE, 1998",,,,,,,,
,2836,Digital systems,Tocci,": PRENTICE, 1998",,,,,,,,
,2837,Digital systems,Tocci,": PRENTICE, 1998",,,,,,,,
,2838,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",8301,18-01-2000,T,30.0,B.Tech,20,,
,2839,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2840,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2841,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2842,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2843,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2844,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2845,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2846,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2847,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2848,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2849,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2850,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2851,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2852,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2853,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2854,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2855,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2856,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2857,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2858,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2859,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2860,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2861,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2862,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2863,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2864,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2865,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2866,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2867,"Steam Tables, S.I.Units","Khurmi, R.S.",": SCHAND, 1998",,,,,,,,
,2868,Electric Machines,Nagrath - Kothari,": TMH, 1998",8301,18-01-2000,T,5.0,B.Tech,200,,
,2869,Electric Machines,Nagrath - Kothari,": TMH, 1998",,,,,,,,
,2870,Electric Machines,Nagrath - Kothari,": TMH, 1998",,,,,,,,
,2871,Electric Machines,Nagrath - Kothari,": TMH, 1998",,,,,,,,
,2872,Electric Machines,Nagrath - Kothari,": TMH, 1998",,,,,,,,
,2873,Computer Architecture and Organisation,Hayes,": WCB, 1998",8301,18-01-2000,T,8.0,B.Tech,349.45,,
,2874,Computer Architecture and Organisation,Hayes,": WCB, 1998",,,,,,,,
,2875,Computer Architecture and Organisation,Hayes,": WCB, 1998",,,,,,,,
,2876,Computer Architecture and Organisation,Hayes,": WCB, 1998",,,,,,,,
,2877,Computer Architecture and Organisation,Hayes,": WCB, 1998",,,,,,,,
,2878,Computer Architecture and Organisation,Hayes,": WCB, 1998",,,,,,,,
,2879,Computer Architecture and Organisation,Hayes,": WCB, 1998",,,,,,,,
,2880,Computer Architecture and Organisation,Hayes,": WCB, 1998",,,,,,,,
,2881,blank,blank,", 1998",,,,,,,,
,2882,Solid State Physics,Pillai,": NEWAGE, 1998",8301,18-01-2000,T,2.0,B.Tech,295,,
,2883,Solid State Physics,Pillai,": NEWAGE, 1998",,,,,,,,
,2884,Control Systems Engineering,Nagarath,": NEWAGE, 1998",8301,18-01-2000,T,8.0,B.Tech,240,,
,2885,Control Systems Engineering,Nagarath,": NEWAGE, 1998",,,,,,,,
,2886,Control Systems Engineering,Nagarath,": NEWAGE, 1998",,,,,,,,
,2887,Control Systems Engineering,Nagarath,": NEWAGE, 1998",,,,,,,,
,2888,Control Systems Engineering,Nagarath,": NEWAGE, 1998",,,,,,,,
,2889,Control Systems Engineering,Nagarath,": NEWAGE, 1998",,,,,,,,
,2890,Control Systems Engineering,Nagarath,": NEWAGE, 1998",,,,,,,,
,2891,Control Systems Engineering,Nagarath,": NEWAGE, 1998",,,,,,,,
,2892,Networks and Systems,Roy Choudhary,": NEWAGE, 1998",8301,18-01-2000,T,5.0,B.Tech,255,,
,2893,Networks and Systems,Roy Choudhary,": NEWAGE, 1998",,,,,,,,
,2894,Networks and Systems,Roy Choudhary,": NEWAGE, 1998",,,,,,,,
,2895,Networks and Systems,Roy Choudhary,": NEWAGE, 1998",,,,,,,,
,2896,Networks and Systems,Roy Choudhary,": NEWAGE, 1998",,,,,,,,
,2897,Theory of Machines through Solved Problems,Rao J.S.,": NEWAGE, 1998",8301,18-01-2000,T,2.0,B.Tech,250,,
